id	created_at	text	text_nolink	text_clean	text_clean_tokens	text_clean_stems
697804169978187776	2016-02-11 15:27:33	The victim was ashamed and felt guilt of being alive. A life changing moment for Coline Rapneu, the taboos had to end.  #TEDxNations	The victim was ashamed and felt guilt of being alive. A life changing moment for Coline Rapneu, the taboos had to end. #TEDxNations	The victim was ashamed and felt guilt of being alive. A life changing moment for Coline Rapneu, the taboos had to end. TEDxNations	victim ashamed felt guilt alive life changing moment coline rapneu taboos end tedxnations	victim asham felt guilt aliv life chang moment colin rapneu taboo end tedxnat
697804161564471297	2016-02-11 15:27:31	As long as #sexualviolence remains a taboo &amp; sensitive issue, we cannot expect victims to feel safe seeking help &amp; justice. #TEDxNations	As long as #sexualviolence remains a taboo &amp; sensitive issue, we cannot expect victims to feel safe seeking help &amp; justice. #TEDxNations	As long as sexualviolence remains a taboo  &  sensitive issue, we cannot expect victims to feel safe seeking help  &  justice. TEDxNations	long sexualviolence remains taboo sensitive issue cannot expect victims feel safe seeking help justice tedxnations	long sexualviol remain taboo sensit issu cannot expect victim feel safe seek help justic tedxnat
697804160092282880	2016-02-11 15:27:30	Ever listened to a computer orchestra? Well now's your chance → https://t.co/XcGGVPorq4  #TEDxNations v @unfoundation	Ever listened to a computer orchestra? Well now's your chance →  #TEDxNations v @unfoundation	Ever listened to a computer orchestra? Well now's your chance →  TEDxNations v unfoundation	ever listened computer orchestra well now's chance tedxnations unfoundation	ever listen comput orchestra well now chanc tedxnat unfound
697803953610887168	2016-02-11 15:26:41	"#NowWatching Coline Rapneau talking at #TEDxNations on why it's ""time to speak up about #sexualviolence"": https://t.co/JvspMfyJP0"	"#NowWatching Coline Rapneau talking at #TEDxNations on why it's ""time to speak up about #sexualviolence"": "	"NowWatching Coline Rapneau talking at TEDxNations on why it's ""time to speak up about sexualviolence"": "	nowwatching coline rapneau talking tedxnations it's time speak sexualviolence	nowwatch colin rapneau talk tedxnat it time speak sexualviol
697803876309852162	2016-02-11 15:26:23	She met a victim a 50 year old woman. Her eyes dead. Her husband was murdered infront of her eyes,she was raped several times.  #TEDxNations	She met a victim a 50 year old woman. Her eyes dead. Her husband was murdered infront of her eyes,she was raped several times. #TEDxNations	She met a victim a 50 year old woman. Her eyes dead. Her husband was murdered infront of her eyes,she was raped several times. TEDxNations	met victim 50 year old woman eyes dead husband murdered infront eyes raped several times tedxnations	met victim 50 year old woman eye dead husband murder infront eye rape sever time tedxnat
697803767979311104	2016-02-11 15:25:57	Coline Rapneau, sexual violence advocate, shifts gears to now talk about extreme sexual violence in conflict zones #TEDxNations	Coline Rapneau, sexual violence advocate, shifts gears to now talk about extreme sexual violence in conflict zones #TEDxNations	Coline Rapneau, sexual violence advocate, shifts gears to now talk about extreme sexual violence in conflict zones TEDxNations	coline rapneau sexual violence advocate shifts gears talk extreme sexual violence conflict zones tedxnations	colin rapneau sexual violenc advoc shift gear talk extrem sexual violenc conflict zone tedxnat
697803581404147712	2016-02-11 15:25:13	Coline Rapneau a true Sexual Violence Adversary now speaking @#TEDxNations @SMILEontwiter @UNICLagos.	Coline Rapneau a true Sexual Violence Adversary now speaking @#TEDxNations @SMILEontwiter @UNICLagos.	Coline Rapneau a true Sexual Violence Adversary now speaking TEDxNations SMILEontwiter UNICLagos.	coline rapneau true sexual violence adversary speaking tedxnations smileontwiter uniclagos	colin rapneau true sexual violenc adversari speak tedxnat smileontwit uniclago
697803491578945537	2016-02-11 15:24:51	"LIVE NOW ""I'm talking about the dark, the shaming, the shameful kind of sex."" @ICRC Coline Rapneau #TEDxNations https://t.co/nOkdv8cMf8"	"LIVE NOW ""I'm talking about the dark, the shaming, the shameful kind of sex."" @ICRC Coline Rapneau #TEDxNations "	"LIVE NOW ""I'm talking about the dark, the shaming, the shameful kind of sex."" ICRC Coline Rapneau TEDxNations "	live i'm talking dark shaming shameful kind sex icrc coline rapneau tedxnations	live i'm talk dark shame shame kind sex icrc colin rapneau tedxnat
697803417280974848	2016-02-11 15:24:33	She worked for the international tribunals of former Yugoslavia and Rwanda.  #TEDxNations	She worked for the international tribunals of former Yugoslavia and Rwanda. #TEDxNations	She worked for the international tribunals of former Yugoslavia and Rwanda. TEDxNations	worked international tribunals former yugoslavia rwanda tedxnations	work intern tribun former yugoslavia rwanda tedxnat
697803347483627521	2016-02-11 15:24:17	"""Today I am here to speak about the dark, shaming and shameful side of sex"" @ICRC Coline Rapneau #sexualviolence #TEDxNations"	"""Today I am here to speak about the dark, shaming and shameful side of sex"" @ICRC Coline Rapneau #sexualviolence #TEDxNations"	"""Today I am here to speak about the dark, shaming and shameful side of sex"" ICRC Coline Rapneau sexualviolence TEDxNations"	today speak dark shaming shameful side sex icrc coline rapneau sexualviolence tedxnations	today speak dark shame shame side sex icrc colin rapneau sexualviol tedxnat
697803333218734080	2016-02-11 15:24:13	"""My job is to break taboos"" @ICRC Coline Rapneau #TEDxNations #sexualviolence @UNGeneva"	"""My job is to break taboos"" @ICRC Coline Rapneau #TEDxNations #sexualviolence @UNGeneva"	"""My job is to break taboos"" ICRC Coline Rapneau TEDxNations sexualviolence UNGeneva"	job break taboos icrc coline rapneau tedxnations sexualviolence ungeneva	job break taboo icrc colin rapneau tedxnat sexualviol ungeneva
697803171926798337	2016-02-11 15:23:35	She wrote her masters on rape and forced pregnancies as international crimes.  #TEDxNations	She wrote her masters on rape and forced pregnancies as international crimes. #TEDxNations	She wrote her masters on rape and forced pregnancies as international crimes. TEDxNations	wrote masters rape forced pregnancies international crimes tedxnations	wrote master rape forc pregnanc intern crime tedxnat
697803084051910656	2016-02-11 15:23:14	#TEDxNations Novel Drug Discovery	#TEDxNations Novel Drug Discovery	TEDxNations Novel Drug Discovery	tedxnations novel drug discovery	tedxnat novel drug discoveri
697802988811894785	2016-02-11 15:22:51	Coline Rapneau sexual violence adversary up now.  #TEDxNations	Coline Rapneau sexual violence adversary up now. #TEDxNations	Coline Rapneau sexual violence adversary up now. TEDxNations	coline rapneau sexual violence adversary tedxnations	colin rapneau sexual violenc adversari tedxnat
697802929198260224	2016-02-11 15:22:37	The #cattle industry destroys #rainforests, contributes to #climatechange and benefits from #slave #labor. #TEDxNations #govegan	The #cattle industry destroys #rainforests, contributes to #climatechange and benefits from #slave #labor. #TEDxNations #govegan	The cattle industry destroys rainforests, contributes to climatechange and benefits from slave labor. TEDxNations govegan	cattle industry destroys rainforests contributes climatechange benefits slave labor tedxnations govegan	cattl industri destroy rainforest contribut climatechang benefit slave labor tedxnat govegan
697802794644992000	2016-02-11 15:22:05	An incredible moment for young women in #STEM! #TEDxNations  https://t.co/5dod8Dwfyh	An incredible moment for young women in #STEM! #TEDxNations 	An incredible moment for young women in STEM! TEDxNations 	incredible moment young women stem tedxnations	incred moment young women stem tedxnat
697802579540049920	2016-02-11 15:21:14	"LIVE: Coline Rapneau talking at #TEDxNations on why it's ""time to speak up about #sexualviolence"": https://t.co/sRukFj4bBs"	"LIVE: Coline Rapneau talking at #TEDxNations on why it's ""time to speak up about #sexualviolence"": "	"LIVE: Coline Rapneau talking at TEDxNations on why it's ""time to speak up about sexualviolence"": "	live coline rapneau talking tedxnations it's time speak sexualviolence	live colin rapneau talk tedxnat it time speak sexualviol
697802378645528579	2016-02-11 15:20:26	A shout-out from #TEDxNations speaker @RanyeeCleanCook, here with @isostandards. Hi Ranyee - good luck for the talk! https://t.co/Pju7WC0FIv	A shout-out from #TEDxNations speaker @RanyeeCleanCook, here with @isostandards. Hi Ranyee - good luck for the talk! 	A shout-out from TEDxNations speaker RanyeeCleanCook, here with isostandards. Hi Ranyee - good luck for the talk! 	shout-out tedxnations speaker ranyeecleancook isostandards hi ranyee good luck talk	shout-out tedxnat speaker ranyeecleancook isostandard hi ranye good luck talk
697802322429218817	2016-02-11 15:20:12	Amazing Computer Orchestra at #TEDxNations viewing party at S.M.I.L.E Resource Centre. @SMILEontwiter @UNICLagos.	Amazing Computer Orchestra at #TEDxNations viewing party at S.M.I.L.E Resource Centre. @SMILEontwiter @UNICLagos.	Amazing Computer Orchestra at TEDxNations viewing party at S.M.I.L.E Resource Centre. SMILEontwiter UNICLagos.	amazing computer orchestra tedxnations viewing party resource centre smileontwiter uniclagos	amaz comput orchestra tedxnat view parti resourc centr smileontwit uniclago
697802308420112385	2016-02-11 15:20:09	.@UNGeneva on #Periscope: Computer orchestra live at #TEDxNations! https://t.co/ixow90NOZz	.@UNGeneva on #Periscope: Computer orchestra live at #TEDxNations! 	.UNGeneva on Periscope: Computer orchestra live at TEDxNations! 	ungeneva periscope computer orchestra live tedxnations	ungeneva periscop comput orchestra live tedxnat
697802232595673088	2016-02-11 15:19:51	Computer Orchestra is performing now at TEDxPlaceDesNations after being in Brazil in collaboration with swissnex Brazil #TEDxNations	Computer Orchestra is performing now at TEDxPlaceDesNations after being in Brazil in collaboration with swissnex Brazil #TEDxNations	Computer Orchestra is performing now at TEDxPlaceDesNations after being in Brazil in collaboration with swissnex Brazil TEDxNations	computer orchestra performing tedxplacedesnations brazil collaboration swissnex brazil tedxnations	comput orchestra perform tedxplacedesn brazil collabor swissnex brazil tedxnat
