id	created_at	text	text_nolink	text_clean	text_clean_tokens	text_clean_stems	count_links	count_hashtags	count_mentions	count_words	count_stopwords	count_characters	count_non_characters	count_upper	bool_question	bool_elongation	bool_ellipsis	t_distinct	t_sum	tfidf_sum	tfidf_mean	pos_cnt	nes_cnt	pos_data	nes_data	pos_cnt_SYM	pos_cnt_NNPS	pos_cnt_JJ	pos_cnt_WP$	pos_cnt_VBD	pos_cnt_RB	pos_cnt_VB	pos_cnt_POS	pos_cnt_PDT	pos_cnt_CD	pos_cnt_UH	pos_cnt_VBZ	pos_cnt_VBP	pos_cnt_NNP	pos_cnt_''	pos_cnt_)	pos_cnt_$	pos_cnt_VBG	pos_cnt_VBN	pos_cnt_RBR	pos_cnt_``	pos_cnt_NN	pos_cnt_IN	pos_cnt_RBS	pos_cnt_TO	pos_cnt_DT	pos_cnt_PRP	pos_cnt_.	pos_cnt_JJR	pos_cnt_WP	pos_cnt_WRB	pos_cnt_FW	pos_cnt_RP	pos_cnt_,	pos_cnt_NNS	pos_cnt_PRP$	pos_cnt_CC	pos_cnt_EX	pos_cnt_:	pos_cnt_JJS	pos_cnt_WDT	pos_cnt_MD	pos_cnt_(	ne_cnt_GPE	ne_cnt_PERSON	ne_cnt_FACILITY	ne_cnt_ORGANIZATION	ne_cnt_LOCATION	ne_cnt_GSP
714751850566840321	2016-03-29 09:51:35	EgyptAir Jetliner Hijacked, Some Passengers Held: An EgyptAir plane with 64 people on board has been hijacked ... https://t.co/nvDZcuLfd0	EgyptAir Jetliner Hijacked, Some Passengers Held: An EgyptAir plane with 64 people on board has been hijacked ... 	EgyptAir Jetliner Hijacked, Some Passengers Held: An EgyptAir plane with 64 people on board has been hijacked ... 	egyptair jetliner hijacked passengers held egyptair plane 64 people board hijacked	egyptair jetlin hijack passeng held egyptair plane 64 peopl board hijack	1	0	0	19	7	137	0	10	0	0	1	9.0	11.0	2.7576509516985905	0.30640566129984337	19	2	{'CD': 1, 'IN': 2, 'VBZ': 1, 'DT': 2, 'NNP': 3, 'NN': 2, ':': 2, 'VBD': 1, 'VBN': 2, ',': 1, 'NNS': 2}	{'PERSON': 1, 'ORGANIZATION': 1}	0	0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	2.0	1.0	0	0	0	1.0	0	3.0	0	0	0	2.0	2.0	0	0	0	0	2.0	0	0	0	0	1.0	0	1.0	0	0
714751847085514752	2016-03-29 09:51:34	Dr love will you mind explaining to your patients what good do women have that make men go crazt #EgyptAir	Dr love will you mind explaining to your patients what good do women have that make men go crazt #EgyptAir	Dr love will you mind explaining to your patients what good do women have that make men go crazt EgyptAir	dr love mind explaining patients good women make men go crazt egyptair	dr love mind explain patient good women make men go crazt egyptair	0	1	0	19	8	106	0	1	0	0	0	9.0	9.0	2.827229360257306	0.31413659558414514	20	1	{'NN': 2, 'PRP$': 1, 'TO': 1, 'JJ': 1, 'NNP': 2, 'DT': 1, 'PRP': 1, 'VBP': 1, 'WP': 1, 'VB': 4, 'VBG': 1, 'MD': 1, 'NNS': 3}	{'ORGANIZATION': 1}	0	0	2.0	0	0	0	1.0	0	1.0	0	1.0	0	1.0	0	0	0	0	0	4.0	0	0	0	3.0	0	0	0	0	0	1.0	2.0	1.0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	0	0	0	1.0	0	0
714751842715090945	2016-03-29 09:51:33	"""You had me at Ladiz &amp; Jantilman"" #egyptair"	"""You had me at Ladiz &amp; Jantilman"" #egyptair"	"""You had me at Ladiz  &  Jantilman"" egyptair"	ladiz jantilman egyptair	ladiz jantilman egyptair	0	1	0	7	5	47	0	3	0	0	0	1.0	1.0	1.0	1.0	10	2	"{'``': 1, 'NN': 1, 'IN': 1, ""''"": 1, 'VBD': 1, 'CC': 1, 'PRP': 2, 'NNP': 2}"	{'PERSON': 1, 'ORGANIZATION': 1}	0	1.0	1.0	1.0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0
714751842685689856	2016-03-29 09:51:33	EgyptAir hijack 'not terrorist incident'	EgyptAir hijack 'not terrorist incident'	EgyptAir hijack 'not terrorist incident'	egyptair hijack terrorist incident	egyptair hijack terrorist incid	0	0	0	5	1	40	0	2	0	0	0	4.0	4.0	1.820977761806281	0.45524444045157025	6	1	"{'POS': 1, 'NNP': 1, 'NN': 2, 'JJ': 1, ""''"": 1}"	{'GPE': 1}	0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
714751842660589572	2016-03-29 09:51:33	EgyptAir hijack 'not terrorist incident'	EgyptAir hijack 'not terrorist incident'	EgyptAir hijack 'not terrorist incident'	egyptair hijack terrorist incident	egyptair hijack terrorist incid	0	0	0	5	1	40	0	2	0	0	0	4.0	4.0	1.820977761806281	0.45524444045157025	6	1	"{'POS': 1, 'NNP': 1, 'NN': 2, 'JJ': 1, ""''"": 1}"	{'GPE': 1}	0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
714751842362781696	2016-03-29 09:51:33	#EgyptAir aircraft hijacked by ‘love sick’ professor demanding to see Cypriot ex-wife https://t.co/Hyu6ztBUXb	#EgyptAir aircraft hijacked by ‘love sick’ professor demanding to see Cypriot ex-wife 	EgyptAir aircraft hijacked by ‘love sick’ professor demanding to see Cypriot ex-wife 	egyptair aircraft hijacked love sick professor demanding see cypriot ex-wife	egyptair aircraft hijack love sick professor demand see cypriot ex-wif	1	1	0	12	2	109	1	1	0	0	0	11.0	11.0	3.0840894140489743	0.2803717649135431	12	1	{'NN': 3, 'IN': 1, 'TO': 1, 'JJ': 1, 'NNP': 3, 'VB': 1, 'VBG': 1, 'VBN': 1}	{'GPE': 1}	0	0	3.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	3.0	1.0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	1.0	0	0	0	0	0
714751839300927488	2016-03-29 09:51:32	"""Terrorists are crazy but they aren't stupid. This guy is"" - #Egypt MFA #EgyptAir #EgyptAirHijack #egyptplane  https://t.co/ZPyWYZWOut"	"""Terrorists are crazy but they aren't stupid. This guy is"" - #Egypt MFA #EgyptAir #EgyptAirHijack #egyptplane "	"""Terrorists are crazy but they aren't stupid. This guy is"" - Egypt MFA EgyptAir EgyptAirHijack egyptplane "	terrorists crazy aren't stupid guy egypt mfa egyptair egyptairhijack egyptplane	terrorist crazi aren't stupid guy egypt mfa egyptair egyptairhijack egyptplan	1	4	0	13	6	134	0	5	0	0	0	9.0	9.0	2.8092168404643925	0.3121352044960436	19	1	"{'``': 1, 'NN': 2, 'VBZ': 1, 'DT': 1, 'JJ': 2, ""''"": 1, 'CC': 1, 'PRP': 1, '.': 1, ':': 1, 'VBP': 1, 'NNP': 4, 'RB': 1, 'NNS': 1}"	{'PERSON': 1}	0	1.0	2.0	0	0	0	2.0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	1.0	1.0	4.0	0	1.0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
714751835022696448	2016-03-29 09:51:31	Today's hot story at Daily News Desk: Hijacked EgyptAir jet lands in Cyprus - C… https://t.co/NPMYZsM1bX, see more https://t.co/NhUX2MvYCL	Today's hot story at Daily News Desk: Hijacked EgyptAir jet lands in Cyprus - C…  see more 	Today's hot story at Daily News Desk: Hijacked EgyptAir jet lands in Cyprus - C…  see more 	today's hot story daily news desk hijacked egyptair jet lands cyprus see	today hot stori daili news desk hijack egyptair jet land cyprus see	2	0	0	19	5	138	1	9	0	0	1	12.0	12.0	3.140377141511238	0.2616980951259365	19	2	{'NN': 3, 'IN': 2, 'VBZ': 1, 'VBP': 1, 'NNP': 6, ':': 2, 'JJ': 1, 'JJR': 1, 'VBD': 1, 'POS': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	3.0	2.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	6.0	0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0
714751833248555009	2016-03-29 09:51:31	UPDATE: 4 crew, 3 passengers still on hijacked #EgyptAir in Cyprus. Estranged wife awaited  https://t.co/eUoty1JQ0g https://t.co/eh4iy7tqXM	UPDATE: 4 crew, 3 passengers still on hijacked #EgyptAir in Cyprus. Estranged wife awaited  	UPDATE: 4 crew, 3 passengers still on hijacked EgyptAir in Cyprus. Estranged wife awaited  	update crew passengers still hijacked egyptair cyprus estranged wife awaited	updat crew passeng still hijack egyptair cyprus estrang wife await	2	1	0	15	4	139	0	8	0	0	0	9.0	9.0	2.8013719415292035	0.3112635490588004	17	3	{'NN': 3, 'IN': 2, 'JJ': 1, 'NNP': 3, 'CD': 2, '.': 1, ':': 1, 'VBD': 1, 'RB': 1, ',': 1, 'NNS': 1}	{'GPE': 1, 'PERSON': 1, 'ORGANIZATION': 1}	0	0	3.0	2.0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	1.0	1.0	2.0	0	0	0	0	0	3.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0
714751832296435712	2016-03-29 09:51:30	Top story: EgyptAir hijack: Most passengers freed at Larnaca airport - BBC News https://t.co/Waxnezaf5P, see more https://t.co/yqIH5uSu7R	Top story: EgyptAir hijack: Most passengers freed at Larnaca airport - BBC News  see more 	Top story: EgyptAir hijack: Most passengers freed at Larnaca airport - BBC News  see more 	top story egyptair hijack passengers freed larnaca airport bbc news see	top stori egyptair hijack passeng freed larnaca airport bbc news see	2	0	0	17	4	137	0	9	0	0	0	11.0	11.0	3.1749086495038137	0.28862805904580124	16	1	{'NN': 3, 'IN': 1, 'JJS': 1, 'VBP': 1, 'NNP': 3, ':': 2, 'JJ': 2, 'JJR': 1, 'VB': 1, 'NNS': 1}	{'ORGANIZATION': 1}	0	0	3.0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	1.0	3.0	0	0	0	2.0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0
714751830480257024	2016-03-29 09:51:30	Imagine, ex- wife walks in and kisses pilot held hostage instead. 😝  #EgyptAir	Imagine, ex- wife walks in and kisses pilot held hostage instead. 😝 #EgyptAir	Imagine, ex- wife walks in and kisses pilot held hostage instead. 😝 EgyptAir	imagine ex wife walks kisses pilot held hostage instead egyptair	imagin ex wife walk kiss pilot held hostag instead egyptair	0	1	0	12	3	78	1	1	0	0	0	8.0	8.0	2.622793812849334	0.3278492266061668	15	2	{'NN': 2, 'IN': 1, 'VBP': 1, 'NNP': 2, 'CC': 1, '.': 1, 'JJ': 2, 'RB': 1, 'VBN': 1, ',': 1, 'NNS': 2}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	2.0	1.0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	1.0	2.0	0	0	0	0	0	1.0	2.0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	0
714751829054251009	2016-03-29 09:51:30	"except this ""idiot"" definitely did create and spread terror. idiot-terrorist. #EgyptAir"	"except this ""idiot"" definitely did create and spread terror. idiot-terrorist. #EgyptAir"	"except this ""idiot"" definitely did create and spread terror. idiot-terrorist. EgyptAir"	except idiot definitely create spread terror idiot-terrorist egyptair	except idiot definit creat spread terror idiot-terrorist egyptair	0	1	0	10	3	87	0	0	0	0	0	6.0	7.0	2.194852088806088	0.3658086814676813	14	1	"{'``': 1, 'NN': 4, 'IN': 1, 'DT': 1, ""''"": 1, 'CC': 1, '.': 1, 'VBD': 1, 'RB': 1, 'VB': 2}"	{'ORGANIZATION': 1}	0	1.0	4.0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
714751828559265792	2016-03-29 09:51:30	Behind every successful man, there is a woman. #EgyptAir #LoveWins	Behind every successful man, there is a woman. #EgyptAir #LoveWins	Behind every successful man, there is a woman. EgyptAir LoveWins	behind every successful man woman egyptair lovewins	behind everi success man woman egyptair lovewin	0	2	0	8	3	66	0	1	0	0	0	6.0	6.0	2.2525998542656653	0.3754333090442776	12	1	{'NN': 2, 'IN': 1, 'VBZ': 1, 'DT': 2, 'JJ': 1, 'NNP': 2, 'EX': 1, '.': 1, ',': 1}	{'ORGANIZATION': 1}	0	0	2.0	1.0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	2.0	0	0	1.0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
714751825950482433	2016-03-29 09:51:29	EgyptAir hijacker identified, asks for Cyprus asylum - https://t.co/tDfVKrJg5H  #Foreign #Famzn #Nigeria #News	EgyptAir hijacker identified, asks for Cyprus asylum -  #Foreign #Famzn #Nigeria #News	EgyptAir hijacker identified, asks for Cyprus asylum -  Foreign Famzn Nigeria News	egyptair hijacker identified asks cyprus asylum foreign famzn nigeria news	egyptair hijack identifi ask cyprus asylum foreign famzn nigeria news	1	4	0	9	2	110	0	3	0	0	0	9.0	9.0	2.7424229803664883	0.30471366448516535	13	2	{'NN': 1, 'IN': 1, 'SYM': 1, 'NNP': 6, ':': 1, 'VBD': 1, ',': 1, 'NNS': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	6.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
714751822762741760	2016-03-29 09:51:28	okay what happened with #EgyptAir literally wasn't a terrorist act, let alone one in the name of religion. it was literally just a crime.	okay what happened with #EgyptAir literally wasn't a terrorist act, let alone one in the name of religion. it was literally just a crime.	okay what happened with EgyptAir literally wasn't a terrorist act, let alone one in the name of religion. it was literally just a crime.	okay happened egyptair literally wasn't terrorist act let alone one name religion literally crime	okay happen egyptair liter wasn't terrorist act let alon one name religion liter crime	0	1	0	23	10	137	0	0	0	0	0	13.0	14.0	3.327616299942974	0.255970484610998	24	1	{'NN': 4, 'IN': 3, 'DT': 2, 'JJ': 1, 'NNP': 1, 'VBD': 2, 'CD': 1, '.': 1, 'PRP': 1, 'WP': 1, 'RB': 4, 'VB': 2, ',': 1}	{'ORGANIZATION': 1}	0	0	4.0	3.0	0	0	1.0	0	1.0	0	1.0	1.0	0	0	0	0	2.0	4.0	2.0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
714751817142378496	2016-03-29 09:51:27	#EgyptAir? Me -  Vet Prof, How did u make suicide belt? Prof - Sisi was threatening with it in #Egypt election. I stole it and kept it.	#EgyptAir? Me - Vet Prof, How did u make suicide belt? Prof - Sisi was threatening with it in #Egypt election. I stole it and kept it.	EgyptAir? Me - Vet Prof, How did u make suicide belt? Prof - Sisi was threatening with it in Egypt election. I stole it and kept it.	egyptair vet prof make suicide belt prof sisi threatening egypt election stole kept	egyptair vet prof make suicid belt prof sisi threaten egypt elect stole kept	0	2	0	25	14	135	0	7	1	0	0	11.0	12.0	2.979950247817351	0.27090456798339557	26	2	{'NN': 4, 'IN': 2, 'JJ': 1, 'NNP': 6, 'CC': 1, 'PRP': 2, '.': 2, ':': 1, 'VBD': 4, 'VB': 1, 'VBG': 1, ',': 1}	{'GPE': 1, 'PERSON': 1}	0	0	4.0	2.0	0	0	1.0	0	0	0	2.0	2.0	0	0	0	0	4.0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	6.0	0	1.0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0
714751812755185664	2016-03-29 09:51:26	Egyptian presidency spokesman says #EgyptAir hijacker is Egyptian. He earlier said hijacker was Egyptian-American. https://t.co/DjAKLic3uL	Egyptian presidency spokesman says #EgyptAir hijacker is Egyptian. He earlier said hijacker was Egyptian-American. 	Egyptian presidency spokesman says EgyptAir hijacker is Egyptian. He earlier said hijacker was Egyptian-American. 	egyptian presidency spokesman says egyptair hijacker egyptian earlier said hijacker egyptian-american	egyptian presid spokesman say egyptair hijack egyptian earlier said hijack egyptian-american	1	1	0	14	3	138	0	5	0	0	0	9.0	12.0	2.74060485065015	0.3045116500722389	13	2	{'NN': 3, 'VBZ': 2, 'JJ': 2, 'NNP': 1, 'PRP': 1, '.': 1, 'JJR': 1, 'VBD': 2}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	3.0	0	0	0	2.0	0	0	0	1.0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	2.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0
714751811547242496	2016-03-29 09:51:25	Correction: Egyptians changed the hijacker's name from Ibrahim Samaha to Seif El Din Mostafa  #EgyptAir	Correction: Egyptians changed the hijacker's name from Ibrahim Samaha to Seif El Din Mostafa #EgyptAir	Correction: Egyptians changed the hijacker's name from Ibrahim Samaha to Seif El Din Mostafa EgyptAir	correction egyptians changed hijacker's name ibrahim samaha seif el din mostafa egyptair	correct egyptian chang hijack name ibrahim samaha seif el din mostafa egyptair	0	1	0	14	3	103	0	8	0	0	0	12.0	12.0	3.23611631443235	0.26967635953602914	17	2	{'NN': 3, 'IN': 1, 'TO': 1, 'NNP': 7, 'DT': 1, ':': 1, 'VBD': 1, 'POS': 1, 'NNS': 1}	{'GPE': 1, 'PERSON': 1}	0	0	3.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	7.0	1.0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0
714751810645467137	2016-03-29 09:51:25	EgyptAir hijacker at Cyprus airport 'wants to contact ex-wife' – live https://t.co/pDTJgfV4hH	EgyptAir hijacker at Cyprus airport 'wants to contact ex-wife' – live 	EgyptAir hijacker at Cyprus airport 'wants to contact ex-wife' – live 	egyptair hijacker cyprus airport wants contact ex-wife live	egyptair hijack cyprus airport want contact ex-wif live	1	0	0	12	3	93	1	3	0	0	0	9.0	9.0	2.8004653857224553	0.31116282063582834	12	1	"{'NN': 2, 'IN': 1, 'TO': 1, 'JJ': 2, ""''"": 1, 'VBP': 1, 'NNP': 2, 'VB': 1, 'NNS': 1}"	{'GPE': 1}	0	0	2.0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	0	1.0	2.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
714751810565705728	2016-03-29 09:51:25	Hijacked EgyptAir jet lands in Cyprus - https://t.co/qeALrLWe3w https://t.co/EbjMCoT3OS, see more https://t.co/NRWPr5UcAC	Hijacked EgyptAir jet lands in Cyprus -   see more 	Hijacked EgyptAir jet lands in Cyprus -   see more 	hijacked egyptair jet lands cyprus see	hijack egyptair jet land cyprus see	3	0	0	12	3	121	0	4	0	0	0	6.0	6.0	2.297078253035291	0.3828463755058818	9	3	{'NN': 2, 'IN': 1, 'JJR': 1, 'VBZ': 1, 'NNP': 3, ':': 1}	{'PERSON': 1, 'GPE': 1, 'ORGANIZATION': 1}	0	0	2.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	3.0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.0	0	0
714751807810093056	2016-03-29 09:51:25	#MS181 #EgyptAir another misnomer: if he a psychiatric  case man wanted to see his estranged ex wife on Cyprus why requesting Turkey first?	#MS181 #EgyptAir another misnomer: if he a psychiatric case man wanted to see his estranged ex wife on Cyprus why requesting Turkey first?	MS181 EgyptAir another misnomer: if he a psychiatric case man wanted to see his estranged ex wife on Cyprus why requesting Turkey first?	ms181 egyptair another misnomer psychiatric case man wanted see estranged ex wife cyprus requesting turkey first	ms181 egyptair anoth misnom psychiatr case man want see estrang ex wife cyprus request turkey first	0	2	0	21	7	139	0	2	1	0	0	14.0	14.0	3.455237547283494	0.246802681948821	25	2	{'VBD': 1, 'NN': 5, 'IN': 2, 'PRP$': 1, 'TO': 1, 'JJ': 3, 'NNP': 3, 'DT': 2, 'PRP': 1, '.': 1, ':': 1, 'WRB': 1, 'RB': 1, 'VB': 1, 'VBG': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	5.0	2.0	0	0	3.0	1.0	0	0	1.0	1.0	1.0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	3.0	1.0	0	0	1.0	2.0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	0
714751807248007168	2016-03-29 09:51:24	#EgyptAir Egypt plane hijacked - latest - BBC News - https://t.co/Jz4lJKFFXS https://t.co/s31sVViJ9A	#EgyptAir Egypt plane hijacked - latest - BBC News -  	EgyptAir Egypt plane hijacked - latest - BBC News -  	egyptair egypt plane hijacked latest bbc news	egyptair egypt plane hijack latest bbc news	2	1	0	11	3	100	0	5	0	0	0	7.0	7.0	2.4361834617920666	0.34802620882743807	8	1	{'NNP': 4, 'NN': 1, 'VBD': 1, 'JJS': 1, ':': 1}	{'ORGANIZATION': 1}	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
714751804681138176	2016-03-29 09:51:24	Web Traffic generator, REAL traffic to your website! https://t.co/pgP1Vuyz2H #OnlineBusiness #SEO EgyptAir Jet Hijacked, Diverted ...	Web Traffic generator, REAL traffic to your website!  #OnlineBusiness #SEO EgyptAir Jet Hijacked, Diverted ...	Web Traffic generator, REAL traffic to your website!  OnlineBusiness SEO EgyptAir Jet Hijacked, Diverted ...	web traffic generator real traffic website onlinebusiness seo egyptair jet hijacked diverted	web traffic generat real traffic websit onlinebusi seo egyptair jet hijack divert	1	2	0	14	3	133	0	11	0	0	1	8.0	8.0	2.5290078339348616	0.3161259792418577	17	1	{'NN': 3, 'PRP$': 1, 'TO': 1, 'NNP': 8, '.': 1, ':': 1, 'VBD': 1, ',': 1}	{'ORGANIZATION': 1}	0	0	3.0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	8.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
714751801824817152	2016-03-29 09:51:23	it's too early to fool around before 1st April. #EgyptAir	it's too early to fool around before 1st April. #EgyptAir	it's too early to fool around before 1st April. EgyptAir	it's early fool around 1st april egyptair	it earli fool around 1st april egyptair	0	1	0	9	3	57	0	1	0	0	0	7.0	7.0	2.471237974793189	0.35303399639902705	12	1	{'CD': 1, 'IN': 1, 'VBZ': 1, 'TO': 1, 'JJ': 1, 'NNP': 2, 'PRP': 1, '.': 1, 'RB': 2, 'VB': 1}	{'ORGANIZATION': 1}	0	0	0	1.0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	0	0	2.0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	2.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
714751799765430272	2016-03-29 09:51:23	EgyptAir hijack: Most passengers freed #USRC /bbc https://t.co/O1YwfuRB6b	EgyptAir hijack: Most passengers freed #USRC /bbc 	EgyptAir hijack: Most passengers freed USRC /bbc 	egyptair hijack passengers freed usrc bbc	egyptair hijack passeng freed usrc bbc	1	1	0	7	1	73	0	3	0	0	0	5.0	5.0	2.0610033715874727	0.4122006743174945	8	2	{'NN': 2, 'JJS': 1, 'VBP': 1, 'NNP': 2, 'NNS': 1, ':': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	2.0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
714751798679052289	2016-03-29 09:51:22	This feels like a sequel to Harold and Kumar #EgyptAir	This feels like a sequel to Harold and Kumar #EgyptAir	This feels like a sequel to Harold and Kumar EgyptAir	feels like sequel harold kumar egyptair	feel like sequel harold kumar egyptair	0	1	0	9	4	54	0	3	0	0	0	4.0	4.0	1.7725036590170717	0.44312591475426794	10	1	{'NN': 1, 'IN': 1, 'VBZ': 1, 'DT': 2, 'NNP': 3, 'TO': 1, 'CC': 1}	{'PERSON': 1}	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	3.0	1.0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
714751796976164864	2016-03-29 09:51:22	Top story: Hijacked EgyptAir jet lands in Cyprus - https://t.co/4CgDQU9xum https://t.co/BsXVznuLmU, see more https://t.co/cocUtF6OBz	Top story: Hijacked EgyptAir jet lands in Cyprus -   see more 	Top story: Hijacked EgyptAir jet lands in Cyprus -   see more 	top story hijacked egyptair jet lands cyprus see	top stori hijack egyptair jet land cyprus see	3	0	0	14	3	132	0	5	0	0	0	8.0	8.0	2.64167772870534	0.3302097160881675	12	2	{'NN': 3, 'IN': 1, 'JJR': 1, 'VBZ': 1, 'JJ': 1, 'NNP': 3, ':': 2}	{'PERSON': 1, 'GPE': 1}	0	0	3.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	3.0	0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0
714751795923447808	2016-03-29 09:51:22	Dude couldn't afford the ticket from Alexandria to Cyprus. #EgyptAir	Dude couldn't afford the ticket from Alexandria to Cyprus. #EgyptAir	Dude couldn't afford the ticket from Alexandria to Cyprus. EgyptAir	dude couldn't afford ticket alexandria cyprus egyptair	dude couldn't afford ticket alexandria cyprus egyptair	0	1	0	9	3	68	0	3	0	0	0	7.0	7.0	2.387612553446225	0.34108750763517504	12	2	{'NN': 1, 'IN': 1, 'DT': 1, 'NNP': 4, 'TO': 1, '.': 1, 'RB': 1, 'VB': 1, 'MD': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	4.0	1.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0
